,target_col,fold,task_name,num_epochs,patience,batch_size,inner_atom_dim,conv_depth,sup_dropout_rate,use_ssl,unsup_dropout_rate,w,edge_dropout_rate,num_extra_data,rampup_length,lr_init,lr_base,lr_exp_multiplier,file_name,output_file,auc_file,auc_file_per_epoch,param_optim_file,train_auc,val_auc,test_auc
15,0,4,unsupervised4-4,100,50,64,128,2,0.2,1,0.5,1000.0,0.1,5000,0,0.0007,1000,-0.01,unsupervised4,results/unsupervised4.output,results/auc_file_unsupervised4.csv,results/test_auc_per_epoch_unsupervised4.csv,results/param_optim_unsupervised4.csv,0.5399,0.5003,0.5347
16,0,4,unsupervised4-4,100,50,64,128,2,0.2,1,0.5,1000.0,0.5,5000,0,0.0007,1000,-0.01,unsupervised4,results/unsupervised4.output,results/auc_file_unsupervised4.csv,results/test_auc_per_epoch_unsupervised4.csv,results/param_optim_unsupervised4.csv,0.533,0.5085,0.5332
17,0,4,unsupervised4-4,100,50,64,128,2,0.2,1,0.5,1000.0,0.9,5000,0,0.0007,1000,-0.01,unsupervised4,results/unsupervised4.output,results/auc_file_unsupervised4.csv,results/test_auc_per_epoch_unsupervised4.csv,results/param_optim_unsupervised4.csv,0.5544,0.5325,0.557
18,0,4,unsupervised4-4,100,50,64,128,2,0.2,1,0.9,0.01,0.1,5000,0,0.0007,1000,-0.01,unsupervised4,results/unsupervised4.output,results/auc_file_unsupervised4.csv,results/test_auc_per_epoch_unsupervised4.csv,results/param_optim_unsupervised4.csv,0.6793,0.6153,0.6907
19,0,4,unsupervised4-4,100,50,64,128,2,0.2,1,0.9,0.01,0.5,5000,0,0.0007,1000,-0.01,unsupervised4,results/unsupervised4.output,results/auc_file_unsupervised4.csv,results/test_auc_per_epoch_unsupervised4.csv,results/param_optim_unsupervised4.csv,0.6886,0.6045,0.6742
20,0,4,unsupervised4-4,100,50,64,128,2,0.2,1,0.9,0.01,0.9,5000,0,0.0007,1000,-0.01,unsupervised4,results/unsupervised4.output,results/auc_file_unsupervised4.csv,results/test_auc_per_epoch_unsupervised4.csv,results/param_optim_unsupervised4.csv,0.653,0.5933,0.67
21,0,4,unsupervised4-4,100,50,64,128,2,0.2,1,0.9,1.0,0.1,5000,0,0.0007,1000,-0.01,unsupervised4,results/unsupervised4.output,results/auc_file_unsupervised4.csv,results/test_auc_per_epoch_unsupervised4.csv,results/param_optim_unsupervised4.csv,0.6339,0.6036,0.6702
22,0,4,unsupervised4-4,100,50,64,128,2,0.2,1,0.9,1.0,0.5,5000,0,0.0007,1000,-0.01,unsupervised4,results/unsupervised4.output,results/auc_file_unsupervised4.csv,results/test_auc_per_epoch_unsupervised4.csv,results/param_optim_unsupervised4.csv,0.6739,0.6028,0.6671
23,0,4,unsupervised4-4,100,50,64,128,2,0.2,1,0.9,1.0,0.9,5000,0,0.0007,1000,-0.01,unsupervised4,results/unsupervised4.output,results/auc_file_unsupervised4.csv,results/test_auc_per_epoch_unsupervised4.csv,results/param_optim_unsupervised4.csv,0.6568,0.5969,0.6673
24,0,4,unsupervised4-4,100,50,64,128,2,0.2,1,0.9,1000.0,0.1,5000,0,0.0007,1000,-0.01,unsupervised4,results/unsupervised4.output,results/auc_file_unsupervised4.csv,results/test_auc_per_epoch_unsupervised4.csv,results/param_optim_unsupervised4.csv,0.4836,0.5001,0.483
25,0,4,unsupervised4-4,100,50,64,128,2,0.2,1,0.9,1000.0,0.5,5000,0,0.0007,1000,-0.01,unsupervised4,results/unsupervised4.output,results/auc_file_unsupervised4.csv,results/test_auc_per_epoch_unsupervised4.csv,results/param_optim_unsupervised4.csv,0.5566,0.5423,0.5553
26,0,4,unsupervised4-4,100,50,64,128,2,0.2,1,0.9,1000.0,0.9,5000,0,0.0007,1000,-0.01,unsupervised4,results/unsupervised4.output,results/auc_file_unsupervised4.csv,results/test_auc_per_epoch_unsupervised4.csv,results/param_optim_unsupervised4.csv,0.5751,0.5477,0.5724
