,target_col,fold,task_name,num_epochs,patience,batch_size,inner_atom_dim,conv_depth,sup_dropout_rate,use_ssl,unsup_dropout_rate,w,edge_dropout_rate,num_extra_data,rampup_length,lr_init,lr_base,lr_exp_multiplier,file_name,output_file,auc_file,auc_file_per_epoch,param_optim_file,train_auc,val_auc,test_auc
10,0,5,unsupervised5-5,100,50,64,128,2,0.2,1,0.5,0.01,0.5,5000,0,0.0007,1000,-0.01,unsupervised5,results/unsupervised5.output,results/auc_file_unsupervised5.csv,results/test_auc_per_epoch_unsupervised5.csv,results/param_optim_unsupervised5.csv,0.6966,0.6481,0.6917
11,0,5,unsupervised5-5,100,50,64,128,2,0.2,1,0.5,0.01,0.9,5000,0,0.0007,1000,-0.01,unsupervised5,results/unsupervised5.output,results/auc_file_unsupervised5.csv,results/test_auc_per_epoch_unsupervised5.csv,results/param_optim_unsupervised5.csv,0.6774,0.6456,0.7069
12,0,5,unsupervised5-5,100,50,64,128,2,0.2,1,0.5,1.0,0.1,5000,0,0.0007,1000,-0.01,unsupervised5,results/unsupervised5.output,results/auc_file_unsupervised5.csv,results/test_auc_per_epoch_unsupervised5.csv,results/param_optim_unsupervised5.csv,0.6949,0.6601,0.7205
13,0,5,unsupervised5-5,100,50,64,128,2,0.2,1,0.5,1.0,0.5,5000,0,0.0007,1000,-0.01,unsupervised5,results/unsupervised5.output,results/auc_file_unsupervised5.csv,results/test_auc_per_epoch_unsupervised5.csv,results/param_optim_unsupervised5.csv,0.6954,0.651,0.7077
14,0,5,unsupervised5-5,100,50,64,128,2,0.2,1,0.5,1.0,0.9,5000,0,0.0007,1000,-0.01,unsupervised5,results/unsupervised5.output,results/auc_file_unsupervised5.csv,results/test_auc_per_epoch_unsupervised5.csv,results/param_optim_unsupervised5.csv,0.6821,0.6663,0.6988
15,0,5,unsupervised5-5,100,50,64,128,2,0.2,1,0.5,1000.0,0.1,5000,0,0.0007,1000,-0.01,unsupervised5,results/unsupervised5.output,results/auc_file_unsupervised5.csv,results/test_auc_per_epoch_unsupervised5.csv,results/param_optim_unsupervised5.csv,0.533,0.4883,0.5038
16,0,5,unsupervised5-5,100,50,64,128,2,0.2,1,0.5,1000.0,0.5,5000,0,0.0007,1000,-0.01,unsupervised5,results/unsupervised5.output,results/auc_file_unsupervised5.csv,results/test_auc_per_epoch_unsupervised5.csv,results/param_optim_unsupervised5.csv,0.5892,0.6028,0.6238
17,0,5,unsupervised5-5,100,50,64,128,2,0.2,1,0.5,1000.0,0.9,5000,0,0.0007,1000,-0.01,unsupervised5,results/unsupervised5.output,results/auc_file_unsupervised5.csv,results/test_auc_per_epoch_unsupervised5.csv,results/param_optim_unsupervised5.csv,0.6021,0.5806,0.6277
18,0,5,unsupervised5-5,100,50,64,128,2,0.2,1,0.9,0.01,0.1,5000,0,0.0007,1000,-0.01,unsupervised5,results/unsupervised5.output,results/auc_file_unsupervised5.csv,results/test_auc_per_epoch_unsupervised5.csv,results/param_optim_unsupervised5.csv,0.6795,0.6537,0.6828
19,0,5,unsupervised5-5,100,50,64,128,2,0.2,1,0.9,0.01,0.5,5000,0,0.0007,1000,-0.01,unsupervised5,results/unsupervised5.output,results/auc_file_unsupervised5.csv,results/test_auc_per_epoch_unsupervised5.csv,results/param_optim_unsupervised5.csv,0.6776,0.6624,0.7037
20,0,5,unsupervised5-5,100,50,64,128,2,0.2,1,0.9,0.01,0.9,5000,0,0.0007,1000,-0.01,unsupervised5,results/unsupervised5.output,results/auc_file_unsupervised5.csv,results/test_auc_per_epoch_unsupervised5.csv,results/param_optim_unsupervised5.csv,0.6806,0.6326,0.7043
21,0,5,unsupervised5-5,100,50,64,128,2,0.2,1,0.9,1.0,0.1,5000,0,0.0007,1000,-0.01,unsupervised5,results/unsupervised5.output,results/auc_file_unsupervised5.csv,results/test_auc_per_epoch_unsupervised5.csv,results/param_optim_unsupervised5.csv,0.6606,0.6509,0.6716
22,0,5,unsupervised5-5,100,50,64,128,2,0.2,1,0.9,1.0,0.5,5000,0,0.0007,1000,-0.01,unsupervised5,results/unsupervised5.output,results/auc_file_unsupervised5.csv,results/test_auc_per_epoch_unsupervised5.csv,results/param_optim_unsupervised5.csv,0.681,0.6577,0.6789
23,0,5,unsupervised5-5,100,50,64,128,2,0.2,1,0.9,1.0,0.9,5000,0,0.0007,1000,-0.01,unsupervised5,results/unsupervised5.output,results/auc_file_unsupervised5.csv,results/test_auc_per_epoch_unsupervised5.csv,results/param_optim_unsupervised5.csv,0.6734,0.6635,0.6933
24,0,5,unsupervised5-5,100,50,64,128,2,0.2,1,0.9,1000.0,0.1,5000,0,0.0007,1000,-0.01,unsupervised5,results/unsupervised5.output,results/auc_file_unsupervised5.csv,results/test_auc_per_epoch_unsupervised5.csv,results/param_optim_unsupervised5.csv,0.5362,0.5041,0.5562
25,0,5,unsupervised5-5,100,50,64,128,2,0.2,1,0.9,1000.0,0.5,5000,0,0.0007,1000,-0.01,unsupervised5,results/unsupervised5.output,results/auc_file_unsupervised5.csv,results/test_auc_per_epoch_unsupervised5.csv,results/param_optim_unsupervised5.csv,0.5766,0.5315,0.6124
26,0,5,unsupervised5-5,100,50,64,128,2,0.2,1,0.9,1000.0,0.9,5000,0,0.0007,1000,-0.01,unsupervised5,results/unsupervised5.output,results/auc_file_unsupervised5.csv,results/test_auc_per_epoch_unsupervised5.csv,results/param_optim_unsupervised5.csv,0.5355,0.5576,0.5158
